cell	Node 0	Node 1	Node 2	Node 3	Node 4	Node 5	Node 6	Node 7	Node 8	Node 9	Node 10
Cell_804	6.93079e-78	1.54666e-66	0.026079	0.000679648	0.311969	0.597332	0.0506665	0.00896085	5.38631e-78	4.68038e-29	0.00431233
Cell_805	7.39721e-31	5.21142e-26	0.0294834	0.000777975	0.762113	0.0893539	0.106249	0.00135719	7.60654e-32	6.58625e-15	0.0106663
Cell_806	4.42746e-72	1.92527e-72	0.00104568	2.72792e-05	0.00345947	0.978682	0.00204155	0.0146964	1.40598e-70	1.87447e-55	4.78682e-05
Cell_807	1.40023e-66	2.79681e-64	0.0146356	0.000381427	0.940752	0.0027698	0.0284152	4.15516e-05	8.99126e-69	1.31616e-20	0.0130042
Cell_808	9.23885e-37	4.27034e-36	0.0124634	0.000325321	0.948371	0.00144761	0.0242411	2.17504e-05	3.64097e-39	1.60247e-14	0.0131299
Cell_809	6.81443e-49	2.41784e-29	6.49483e-06	0.0415217	0.000278786	3.48349e-06	3.88054e-05	0.0128192	1.24011e-50	2.73307e-11	0.945332
Cell_810	3.5513e-48	2.42164e-37	0.00095641	2.54447e-05	0.00323666	0.978879	0.00186607	0.0149907	1.23326e-46	6.88028e-20	4.56729e-05
Cell_811	2.61704e-55	4.71904e-46	0.000762276	1.98695e-05	0.00236507	0.980626	0.00148063	0.0147135	1.14231e-53	1.92901e-18	3.26982e-05
Cell_812	4.25018e-12	0.986237	6.18975e-18	1.65537e-19	4.13237e-17	8.98544e-16	0.00149873	1.38325e-17	2.09342e-11	0.0122645	5.86178e-19
Cell_813	1.72934e-30	1.58482e-25	0.00186304	4.85773e-05	0.00788046	0.971865	0.00364693	0.0145867	3.06088e-29	5.25034e-10	0.000108986
Cell_814	0.950838	0.0427001	1.95165e-28	5.13908e-30	1.59561e-26	1.68379e-29	0.00315808	2.55218e-31	0.0027834	0.00052068	2.22853e-28
Cell_815	0.926912	0.0421019	1.24814e-07	3.27496e-09	5.21295e-06	1.16592e-07	0.000587677	1.76096e-09	0.0293782	0.00101505	7.25494e-08
Cell_816	4.08352e-42	1.98988e-43	1.15354e-11	0.00271299	4.64527e-11	7.32379e-09	2.241e-11	0.991492	8.7967e-41	3.08896e-17	0.00579471
Cell_817	2.49604e-05	0.942353	7.8134e-45	2.03624e-46	1.29009e-42	8.73482e-47	0.0461455	1.31034e-48	9.4678e-09	0.0114764	1.78327e-44
Cell_818	1.60893e-65	2.32564e-39	0.00383212	0.000100087	0.975101	1.34123e-05	0.00744536	2.01644e-07	1.91067e-69	9.11928e-14	0.0135082
Cell_819	7.56956e-34	1.90491e-25	0.010716	0.000288615	0.0833547	0.869893	0.0210711	0.0134863	2.08491e-33	1.60918e-11	0.00119076
Cell_820	1.49915e-36	8.95822e-17	0.00114938	3.03665e-05	0.00411307	0.977371	0.0022787	0.0148638	4.32536e-35	0.000136057	5.76373e-05
Cell_821	1.07992e-71	6.29174e-50	0.00946885	0.000247924	0.958063	0.000480776	0.0184272	7.2461e-06	1.86046e-74	1.68278e-29	0.0133052
Cell_822	1.70547e-44	2.92696e-35	0.00263501	6.86702e-05	0.0124249	0.964718	0.00511696	0.0144719	2.11858e-43	0.000392939	0.000171745
Cell_823	2.48959e-13	8.91276e-13	5.31562e-11	1.38563e-12	4.71057e-08	3.99697e-15	1	5.99739e-17	6.35167e-19	1.16905e-14	6.51288e-10
Cell_824	4.12826e-12	1.67476e-12	0.000156048	4.09053e-06	0.261464	3.64154e-09	0.73474	5.49472e-11	3.26871e-18	4.03776e-14	0.00363529
Cell_825	2.42579e-29	2.22308e-24	0.00271896	7.1129e-05	0.978327	3.66838e-06	0.00530216	5.52404e-08	1.11047e-33	1.79669e-06	0.0135748
Cell_826	5.15311e-66	7.23194e-57	2.6627e-11	0.0063495	1.40026e-10	7.10993e-09	5.17024e-11	0.97594	4.6687e-65	3.82309e-23	0.0177106
Cell_827	2.21429e-56	6.26145e-49	0.0087906	0.000233869	0.959992	0.000363761	0.0170678	5.57071e-06	3.10896e-59	1.68261e-11	0.0135465
Cell_828	0.0749502	0.00336227	2.7651e-13	7.21247e-15	1.32268e-12	1.00198e-10	0.000123678	1.50443e-12	0.921517	4.64858e-05	1.82994e-14
Cell_829	4.77676e-27	2.36289e-22	0.00906116	0.000237106	0.958972	0.000555654	0.0178561	8.36956e-06	9.93888e-30	5.45567e-09	0.0133098
Cell_830	5.30782e-81	5.80092e-68	2.86942e-09	0.0182685	2.90563e-07	1.46748e-10	5.57153e-09	0.000537797	9.21035e-84	1.92031e-33	0.981193
Cell_831	3.44993e-27	4.99116e-28	0.00144928	3.78961e-05	0.00590463	0.975017	0.00283407	0.0146755	7.87503e-26	5.25576e-12	8.18917e-05
Cell_832	2.02391e-35	1.23078e-31	0.0325324	0.000851531	0.586439	0.304069	0.0633849	0.00458138	6.41845e-36	7.49329e-13	0.00814169
Cell_833	3.62784e-48	7.06792e-31	0.000481334	0.0122545	0.0679889	1.48385e-05	0.000935811	0.000217459	3.79467e-51	3.21627e-08	0.918107
Cell_834	2.80723e-18	2.88382e-11	0.00619776	0.000161819	0.916051	9.40416e-05	0.0648077	1.41336e-06	1.44526e-21	1.89151e-12	0.0126859
Cell_835	1.29627e-40	6.13404e-34	5.05652e-14	0.00234871	1.90203e-13	3.71379e-11	9.85593e-14	0.992965	3.23032e-39	1.37645e-15	0.00468601
Cell_836	8.29786e-59	3.80511e-54	0.00623704	0.000163652	0.040007	0.926926	0.0121095	0.014	4.18423e-58	1.26999e-14	0.000556783
Cell_837	4.85763e-25	3.32395e-11	0.000772058	2.02149e-05	0.01678	0.00348701	0.978629	5.25551e-05	7.44407e-26	2.57748e-05	0.000233035
Cell_838	2.92684e-83	7.10618e-83	9.11106e-48	0.00213618	3.33391e-47	7.36299e-45	1.76927e-47	0.993718	8.02541e-82	1.61762e-51	0.00414601
Cell_839	2.2912e-18	0.00719836	6.21233e-44	1.61901e-45	1.9679e-43	7.75742e-41	0.992714	1.16373e-42	9.70752e-17	8.76649e-05	2.72022e-45
Cell_840	4.98792e-49	9.88287e-36	0.0317805	0.000830267	0.476851	0.414689	0.0630062	0.00623618	2.20833e-49	1.501e-23	0.00660764
Cell_841	4.27097e-21	1.55791e-19	1.14235e-39	2.97774e-41	5.6237e-37	4.0167e-43	1	6.02691e-45	5.09539e-26	1.89737e-21	7.77527e-39
Cell_842	6.51177e-62	1.33002e-56	0.0248228	0.000652097	0.298045	0.614831	0.0481998	0.00929729	5.47251e-62	2.73355e-23	0.00415288
Cell_843	1.58943e-35	7.5366e-27	7.09629e-12	0.0663722	1.55393e-10	3.02268e-11	1.39841e-11	0.162737	2.29712e-36	1.74012e-13	0.770891
Cell_844	2.01562e-34	9.33441e-06	9.75301e-35	2.56816e-36	3.7106e-34	7.27495e-32	0.999991	1.10269e-33	5.10132e-33	1.13698e-07	5.18244e-36
Cell_845	2.43166e-23	3.81447e-18	0.0285188	0.000762701	0.835936	0.0655163	0.0560773	0.00100858	1.89542e-24	0.000322228	0.0118578
Cell_846	7.35916e-58	1.73836e-39	0.00193716	5.05831e-05	0.980661	1.73428e-06	0.00376719	2.60674e-08	2.23545e-62	1.52187e-17	0.013582
Cell_847	3.82282e-77	2.80075e-73	2.2293e-20	0.00417903	1.03935e-19	9.13283e-18	4.32823e-20	0.985487	5.31377e-76	6.71761e-31	0.0103341
Cell_848	1.14088e-39	3.63271e-32	1.43679e-06	3.74491e-08	2.0058e-05	2.30284e-05	0.999955	3.45503e-07	6.20433e-40	8.54161e-19	2.77296e-07
Cell_849	6.51177e-22	5.10084e-14	0.000123597	3.25776e-06	0.984813	3.30896e-11	0.00129241	5.02042e-13	5.91513e-30	3.34565e-15	0.013768
Cell_850	7.30659e-70	1.94292e-60	2.55411e-18	0.0660581	4.17336e-17	2.42777e-17	4.98338e-18	0.361437	2.35649e-70	5.52016e-43	0.572505
Cell_851	2.19919e-44	1.53463e-31	0.00195393	5.10266e-05	0.980522	1.27535e-06	0.00389004	1.91716e-08	4.87043e-49	5.57284e-20	0.0135816
Cell_852	1.62915e-23	1.74149e-15	5.03403e-14	1.31496e-15	3.63244e-12	6.3637e-15	1	9.56854e-17	6.98775e-26	3.58116e-08	5.0327e-14
Cell_853	2.22207e-57	1.26904e-47	0.000979043	2.57576e-05	0.00318535	0.979038	0.00190102	0.0148267	7.53943e-56	1.69381e-13	4.44496e-05
Cell_854	6.19941e-40	3.69452e-31	4.46914e-08	0.00522059	1.60552e-05	6.4484e-11	9.0069e-08	4.33598e-06	3.03502e-44	6.53563e-21	0.994759
Cell_855	2.50627e-28	4.56616e-28	6.23658e-06	6.76148e-07	0.945604	3.89635e-16	1.26823e-05	2.43161e-17	5.31278e-40	1.63008e-18	0.0543765
Cell_856	6.85718e-28	4.05056e-18	0.00813351	0.00021226	0.0579279	0.903163	0.0161929	0.0135673	2.58355e-27	1.47092e-06	0.000801833
Cell_857	3.16819e-50	1.19346e-43	0.033768	0.00088454	0.750392	0.136799	0.0656684	0.00206269	4.35483e-51	1.04484e-21	0.0104257
Cell_858	1.18707e-58	8.14811e-53	1.50191e-07	0.0358503	1.57403e-06	5.56666e-06	2.91615e-07	0.76486	1.49283e-58	2.98273e-16	0.199282
Cell_859	9.6184e-44	8.16365e-38	0.0207837	0.00054599	0.914084	0.0112719	0.0404077	0.00017045	1.76994e-45	3.71489e-15	0.0127366
Cell_860	1.81435e-38	1.32057e-35	0.0344283	0.000897773	0.562336	0.321695	0.068037	0.00482874	5.75218e-39	3.33646e-12	0.00777773
Cell_861	5.13282e-23	2.61575e-24	0.00471469	0.00012296	0.972445	4.01797e-05	0.0091827	6.03196e-07	1.4842e-26	4.22697e-05	0.0134519
Cell_862	0.422029	0.443836	4.40505e-40	1.14963e-41	2.00944e-38	1.90744e-40	0.122528	2.86549e-42	0.00620049	0.00540693	2.78157e-40
Cell_863	5.99454e-28	7.60256e-18	0.00107017	2.86204e-05	0.00369529	0.977938	0.00211458	0.0150548	1.85865e-26	4.60327e-05	5.24177e-05
Cell_864	2.98284e-42	3.52772e-31	0.0016351	4.30555e-05	0.00643605	0.973854	0.00317715	0.014761	6.02785e-41	3.34936e-06	8.98897e-05
Cell_865	2.38055e-44	5.37574e-42	0.00463802	0.0217418	0.0456953	0.217481	0.00900507	0.586844	3.78746e-44	0.00097848	0.113616
Cell_866	5.97417e-77	2.91254e-60	0.000371939	1.00623e-05	0.984765	2.15157e-09	0.000722711	3.35059e-11	1.17259e-83	2.76528e-35	0.0141307
Cell_867	1.71419e-57	7.45413e-58	1.47226e-23	0.0453888	1.75562e-22	3.76156e-22	2.86309e-23	0.667531	1.48603e-57	6.52583e-36	0.28708
Cell_868	1.81305e-13	1.04604e-08	4.6901e-09	0.000908286	9.72644e-06	7.05241e-14	4.90427e-08	7.86172e-09	9.25013e-20	6.86101e-10	0.999082
Cell_869	1.01504e-48	2.71761e-45	0.00746236	0.000298105	0.0507581	0.905055	0.0145394	0.0208117	4.17699e-48	1.65456e-26	0.00107549
Cell_870	9.99237e-94	6.38198e-86	1.03351e-13	0.0100655	6.30353e-13	1.70773e-11	2.00667e-13	0.957372	5.60218e-93	5.23839e-49	0.0325622
Cell_871	5.85812e-46	2.54739e-46	0.00176019	0.000862299	0.00769569	0.767758	0.00342146	0.216502	8.66976e-45	5.6878e-23	0.00199965
Cell_872	2.06123e-99	5.97048e-91	2.20258e-28	0.00242029	8.17295e-28	1.56962e-25	4.28334e-28	0.992816	4.98394e-98	5.22695e-69	0.00476344
Cell_873	0.679963	0.0317267	5.53038e-23	1.67656e-24	8.89165e-22	6.89492e-22	0.000286348	1.20319e-23	0.287635	0.000388822	1.42973e-23
Cell_874	6.09099e-28	6.76267e-13	0.00639495	0.000167891	0.966422	0.000104278	0.0133725	1.57588e-06	3.36998e-31	7.98017e-05	0.0134574
Cell_875	1.39669e-11	0.72193	1.66403e-26	4.34102e-28	7.80049e-24	1.05423e-29	0.269267	1.58308e-31	3.00232e-16	0.00880313	1.07934e-25
Cell_876	1.50437e-38	2.63262e-30	0.0164807	0.000469711	0.163635	0.772238	0.0320323	0.0126691	2.39174e-38	1.27587e-06	0.00247366
Cell_877	6.63459e-47	1.17582e-44	5.48107e-07	0.00284696	2.19164e-06	0.000331377	1.06606e-06	0.99078	1.36099e-45	4.41233e-23	0.00603797
Cell_878	1.89464e-30	1.99621e-24	3.46921e-11	9.23997e-13	1.76941e-10	1.09609e-08	1	1.68046e-10	2.03108e-29	1.34447e-22	2.49963e-12
Cell_879	2.44831e-48	3.42195e-20	0.0276648	0.000721067	0.862121	0.0426792	0.0542208	0.000640331	1.28156e-49	3.4545e-05	0.0119185
Cell_880	3.81661e-48	8.69974e-35	0.0346523	0.000906756	0.702012	0.182579	0.0673571	0.0027501	6.82308e-49	1.94247e-11	0.00974338
Cell_881	1.61459e-16	1.52315e-16	0.0119388	0.000313258	0.948278	0.00128828	0.0249651	1.94578e-05	5.91152e-19	1.79737e-08	0.0131973
Cell_882	3.90423e-65	1.89094e-54	0.0100678	0.000262461	0.0777648	0.877324	0.0203402	0.0131652	1.15437e-64	2.78848e-28	0.00107527
Cell_883	5.55064e-98	2.33506e-75	0.0318321	0.000829556	0.43843	0.454234	0.0618008	0.00681396	2.68745e-98	2.58751e-19	0.00606021
Cell_884	2.00299e-42	9.72597e-41	0.00237044	6.18639e-05	0.0105337	0.967747	0.00460319	0.0145382	2.77456e-41	1.30569e-09	0.000145813
Cell_885	2.92675e-19	0.972289	1.68496e-31	4.43295e-33	9.30005e-31	4.46822e-29	0.0158641	6.76672e-31	2.63338e-18	0.0118473	1.29777e-32
Cell_886	2.22025e-43	5.4419e-34	0.00162111	0.0406446	0.0652358	0.00141323	0.00316127	0.0203959	6.56728e-45	4.39815e-16	0.867528
Cell_887	2.51186e-57	6.38112e-56	0.00549178	0.000143747	0.970179	5.2448e-05	0.0106633	7.90228e-07	8.13942e-61	3.30523e-21	0.0134692
Cell_888	8.98158e-54	3.90562e-54	0.0257273	0.000696018	0.880711	0.0297174	0.0500476	0.000462782	3.52008e-55	6.18129e-33	0.0126376
Cell_889	5.28619e-63	7.12916e-47	0.0129363	0.000337219	0.946248	0.00217424	0.0251884	3.26249e-05	3.01456e-65	4.91325e-16	0.0130832
Cell_890	1.7577e-50	8.31954e-32	2.71963e-14	0.00173856	8.78523e-14	2.70474e-11	1.04532e-13	0.995283	5.93125e-49	2.45709e-30	0.0029788
Cell_891	8.68949e-29	1.91632e-25	0.00135856	0.0559936	0.0373896	0.00342269	0.00326852	0.0812018	7.42788e-30	7.20808e-15	0.817365
Cell_892	2.76203e-28	3.06661e-13	1.47171e-05	0.0210733	0.000125973	0.00107009	3.61113e-05	0.882006	6.81415e-28	1.35445e-08	0.0956741
Cell_893	1.18182e-43	9.81581e-25	0.0226717	0.000602979	0.271186	0.639715	0.052205	0.00979366	1.13146e-43	3.66167e-19	0.00382555
Cell_894	1.34806e-15	8.64325e-11	1.8934e-18	4.94805e-20	2.6427e-17	3.63263e-17	1	5.46454e-19	8.7755e-16	1.06128e-12	3.66308e-19
Cell_895	2.57955e-34	5.24199e-28	0.0110938	0.000292121	0.952408	0.00130304	0.0215808	1.97506e-05	1.02803e-36	8.29633e-07	0.0133019
Cell_896	1.60302e-37	1.12282e-30	0.012698	0.000384947	0.94398	0.00243585	0.0252803	4.25064e-05	1.04337e-39	4.0774e-19	0.0151787
Cell_897	8.42976e-40	4.01354e-31	0.0188468	0.000492809	0.205421	0.722111	0.0394105	0.0108689	1.09588e-39	4.73611e-23	0.00284899
Cell_898	7.99857e-15	4.90246e-05	0.0281348	0.000769966	0.717991	0.0910188	0.1501	0.00143383	8.77975e-16	8.03885e-05	0.0104221
Cell_899	1.45142e-44	2.07489e-38	0.0122708	0.000319951	0.948651	0.00172243	0.0238905	2.58519e-05	6.91267e-47	6.03419e-12	0.0131197
Cell_900	1.64668e-39	7.73625e-41	0.000905145	2.62214e-05	0.00301209	0.977944	0.00175851	0.0163076	6.03654e-38	6.06678e-15	4.6282e-05
Cell_901	1.76363e-15	0.0395587	1.31169e-14	3.41908e-16	4.97114e-14	9.78569e-12	0.907704	1.46828e-13	4.46427e-14	0.0527375	6.87289e-16
Cell_902	1.033e-59	1.83074e-57	1.11639e-09	0.00205692	4.04793e-09	9.37219e-07	2.16892e-09	0.993986	2.94245e-58	1.43567e-31	0.00395585
Cell_903	2.42768e-30	9.2713e-21	0.0155453	0.000415259	0.936814	0.00322937	0.0303723	4.96568e-05	1.71118e-32	0.000301112	0.0132734
Cell_904	6.26917e-78	7.44045e-67	0.0341961	0.000891292	0.677377	0.20865	0.0663912	0.00313041	1.29788e-78	2.252e-20	0.00936443
Cell_905	0.032744	0.00147101	8.76266e-41	2.2854e-42	3.24519e-40	7.61714e-38	2.40182e-06	1.14356e-39	0.965765	1.79282e-05	4.48925e-42
Cell_906	4.15999e-121	1.89224e-122	0.0294983	0.000769534	0.8372	0.0627325	0.0572735	0.000942025	3.00173e-122	2.23421e-72	0.0115842
Cell_907	8.95834e-37	7.31243e-32	1.59243e-08	0.0293608	1.5296e-07	7.73616e-07	3.74882e-07	0.821052	1.47664e-36	1.11871e-13	0.149586
Cell_908	1.13562e-33	2.89335e-28	0.0273713	0.000714977	0.37505	0.529879	0.053821	0.00796733	7.45931e-34	2.44416e-14	0.00519628
Cell_909	8.64122e-47	1.39149e-42	0.0127952	0.0343198	0.185311	0.188325	0.0248472	0.290766	4.31537e-47	1.86806e-11	0.263636
Cell_910	2.78827e-35	1.98176e-24	0.0326412	0.00085413	0.759259	0.127614	0.0671709	0.0019222	3.69873e-36	1.3348e-15	0.0105379
Cell_911	1.14816e-29	5.2994e-31	0.00113936	0.00503658	0.296459	5.28738e-06	0.00224524	1.34541e-05	1.80787e-33	1.22358e-17	0.695101
Cell_912	1.05606e-46	4.60418e-47	0.0027978	7.29159e-05	0.97817	3.66779e-06	0.00543351	5.50236e-08	4.69743e-51	2.28022e-17	0.0135216
Cell_913	1.09275e-58	4.76481e-59	0.015921	0.000414916	0.936435	0.00332062	0.0309144	4.98136e-05	7.73307e-61	2.51887e-25	0.0129441
Cell_914	1.41679e-32	6.16088e-33	0.0315	0.000820985	0.471036	0.422396	0.0613984	0.00633699	6.4461e-33	1.38247e-14	0.00651156
Cell_915	0.074352	0.00336827	9.50471e-14	2.48712e-15	4.72199e-13	3.47443e-11	4.25129e-05	5.23337e-13	0.922191	4.65687e-05	6.55377e-15
Cell_916	3.90861e-52	2.79546e-26	0.0207186	0.000541379	0.911901	0.012261	0.0417553	0.00018442	7.84826e-54	4.94518e-16	0.0126385
Cell_917	4.2287e-59	4.20527e-51	0.00127838	0.00205704	0.536387	1.07025e-06	0.002484	9.91307e-07	1.2012e-63	3.99266e-26	0.457792
Cell_918	1.18616e-55	9.0881e-53	0.0142639	0.000413214	0.132122	0.809966	0.0276992	0.0135065	2.28537e-55	1.22006e-21	0.0020301
Cell_919	3.36416e-56	4.79124e-41	0.000885594	2.31222e-05	0.00289059	0.979684	0.00171951	0.0147238	1.26273e-54	3.34319e-05	4.00301e-05
Cell_920	1.8226e-44	3.05452e-41	0.0151308	0.000394913	0.145747	0.795222	0.0295406	0.0119473	3.25014e-44	2.97393e-24	0.00201766
Cell_921	4.17493e-35	9.13139e-20	1.37025e-06	3.57162e-08	2.99282e-05	7.13852e-06	0.999961	1.07106e-07	7.37972e-36	1.54397e-21	4.13763e-07
Cell_922	7.58806e-19	1.93329e-13	0.00171491	4.57349e-05	0.00700497	0.972546	0.00352905	0.0149299	1.4601e-17	0.000130215	9.90877e-05
Cell_923	8.34574e-44	3.62912e-44	4.40639e-05	0.00191017	0.000161476	0.0383028	8.57036e-05	0.955783	2.46147e-42	1.36185e-22	0.00371283
Cell_924	1.202e-28	7.30956e-25	0.018347	0.000479465	0.208678	0.72034	0.0356846	0.010836	1.60125e-28	0.00274295	0.00289251
Cell_925	4.34119e-62	1.95189e-53	0.0355735	0.000927454	0.732979	0.149079	0.0690679	0.00223728	6.17278e-63	4.57238e-14	0.0101359
Cell_926	7.73797e-23	4.94402e-17	0.0168872	0.000446787	0.924648	0.00770298	0.0372218	0.000117312	1.1976e-24	1.38711e-10	0.0129756
Cell_927	5.77581e-84	1.1475e-79	0.0267788	0.000697899	0.342184	0.565137	0.0519943	0.00847802	4.1358e-84	2.79061e-43	0.00473007
Cell_928	1.20117e-43	5.81762e-33	0.00127009	3.31704e-05	0.00470236	0.976776	0.00246905	0.0146842	3.13434e-42	5.90492e-10	6.51385e-05
Cell_929	7.01411e-32	2.86199e-23	0.00148724	3.87902e-05	0.00590011	0.974785	0.00289768	0.0146349	1.55985e-30	0.000174245	8.16221e-05
Cell_930	1.52564e-84	4.87879e-55	0.00153449	4.10039e-05	0.00611235	0.97426	0.00297944	0.0149857	3.2866e-83	1.45351e-19	8.66316e-05
Cell_931	6.92636e-06	1.26891e-05	1.36802e-33	3.56642e-35	3.41359e-32	3.91325e-33	0.99998	5.87243e-35	6.72253e-07	1.54567e-07	4.72018e-34
Cell_932	1.81543e-64	2.0556e-58	0.00466743	0.000121851	0.0279721	0.94353	0.00914272	0.014179	1.2452e-63	2.64401e-32	0.000387332
Cell_933	9.05196e-52	8.14677e-41	0.00089474	2.33247e-05	0.00291258	0.97969	0.00173809	0.014701	3.36293e-50	4.81126e-14	4.02721e-05
Cell_934	2.28987e-15	3.31285e-16	0.00162988	7.28e-05	0.00663619	0.963442	0.00328479	0.0247709	4.59266e-14	5.86044e-06	0.000157218
Cell_935	2.82204e-51	3.07201e-44	0.00124579	3.25205e-05	0.00447242	0.977086	0.00241908	0.014682	7.50991e-50	8.9982e-12	6.19244e-05
Cell_936	4.34141e-16	2.58559e-11	0.000793404	2.09355e-05	0.0286733	0.000794762	0.946282	1.20716e-05	1.47556e-17	0.0230217	0.000401304
Cell_937	2.51708e-26	1.35671e-18	1.60041e-08	7.33878e-10	2.5777e-07	2.00096e-07	1	5.28168e-09	1.0678e-26	8.91141e-10	6.2695e-09
Cell_938	4.58541e-26	9.5922e-16	0.000945451	2.46459e-05	0.983509	5.88979e-08	0.00190542	8.83781e-10	9.69218e-32	1.69686e-05	0.0135985
Cell_939	9.34522e-31	4.28167e-17	0.00115258	3.02128e-05	0.982503	1.70503e-07	0.00265399	2.57271e-09	4.69065e-36	1.59723e-11	0.0136603
Cell_940	2.14546e-92	1.44307e-78	0.0179011	0.000467736	0.189031	0.744022	0.0347682	0.0111904	3.02559e-92	3.77894e-50	0.00261976
Cell_941	2.46656e-10	0.655891	2.55561e-14	6.70219e-16	3.53759e-13	4.61138e-13	0.335874	6.96131e-15	1.51011e-10	0.00823465	4.92079e-15
Cell_942	8.98944e-146	1.19732e-142	0.00725608	0.000189095	0.0499267	0.914138	0.0140876	0.0137129	3.8426e-145	2.06398e-80	0.000690107
Cell_943	2.94238e-27	8.24859e-26	0.0296403	0.000801877	0.825856	0.0704796	0.0602743	0.00109756	2.3739e-28	2.94467e-16	0.0118505
Cell_944	7.8949e-22	3.68371e-23	0.00198143	5.16369e-05	0.00841719	0.970924	0.00386212	0.0145648	1.31261e-20	8.26609e-05	0.000116347
Cell_945	0.0359761	0.003038	1.16283e-23	3.08924e-25	4.37832e-23	9.15248e-21	0.000180492	1.39962e-22	0.960768	3.72043e-05	6.16946e-25
Cell_946	5.61711e-61	9.52382e-49	0.00430342	0.000112211	0.973746	1.44361e-05	0.00835696	2.16675e-07	6.3934e-65	7.49506e-18	0.0134671
Cell_947	5.79933e-59	3.3294e-46	2.06885e-06	0.00619415	0.000625403	7.00909e-09	4.56004e-06	1.20796e-05	6.66645e-63	9.34105e-40	0.993162
Cell_948	2.42953e-24	2.94295e-20	0.000438069	0.000226809	0.783114	9.90946e-09	0.000856642	2.95329e-09	1.86472e-30	0.000309897	0.215055
Cell_949	1.23356e-25	2.75556e-20	0.0147715	0.00039216	0.936896	0.00317666	0.0288391	4.85457e-05	9.00103e-28	0.00268285	0.0131928
Cell_950	4.47008e-68	3.74855e-36	0.00477885	0.000124908	0.972225	3.77883e-05	0.00935465	5.68546e-07	1.19931e-71	1.24185e-20	0.0134785
Cell_951	1.32809e-33	6.59887e-23	0.0165165	0.00045999	0.928293	0.00562326	0.0353046	9.01484e-05	1.5342e-35	1.25681e-15	0.0137127
Cell_952	2.49906e-43	4.05437e-33	0.0154515	0.000402745	0.937005	0.00409993	0.0300254	6.15143e-05	2.24991e-45	1.86272e-08	0.0129541
Cell_953	5.53254e-36	1.24019e-30	0.00445877	0.000230266	0.959814	2.93085e-05	0.00917553	8.7126e-07	1.23392e-39	8.35318e-22	0.0262911
Cell_954	2.00875e-53	1.66088e-43	0.034782	0.000907122	0.719832	0.164513	0.0675389	0.00246975	3.22371e-54	1.30172e-10	0.00995748
Cell_955	1.71836e-50	3.8385e-45	0.0141719	0.000369431	0.942581	0.00229339	0.0275177	3.4413e-05	9.43509e-53	5.12332e-11	0.0130326
Cell_956	6.92779e-33	1.76006e-26	0.0138122	0.000361245	0.940354	0.00286105	0.0295241	4.30728e-05	4.869e-35	3.35219e-19	0.0130448
Cell_957	5.08654e-71	1.71456e-57	0.0358869	0.000936724	0.658146	0.222894	0.0696763	0.00334898	1.07193e-71	5.72249e-18	0.0091118
Cell_958	2.64153e-30	1.18556e-31	1.1483e-06	2.99422e-08	0.000142525	2.9516e-08	0.999854	4.43023e-10	2.30379e-33	3.2514e-22	1.97119e-06
Cell_959	4.03173e-44	1.75319e-44	0.0214298	0.000561508	0.224821	0.697878	0.0416593	0.0105259	4.45488e-44	1.7795e-21	0.00312451
Cell_960	4.53473e-31	2.11588e-32	2.98313e-13	0.00560843	9.97194e-11	4.23501e-16	5.93907e-13	4.58314e-06	2.18433e-35	7.6836e-21	0.994387
Cell_961	6.03975e-37	2.53733e-34	0.000987584	2.57675e-05	0.983452	8.68357e-08	0.00192417	1.30417e-09	1.80188e-42	1.5448e-15	0.01361
Cell_962	9.07778e-19	4.0897e-20	0.00981915	0.000268721	0.0819594	0.873714	0.0192732	0.0137637	2.74068e-18	1.21609e-05	0.00118969
Cell_963	8.64938e-55	7.76766e-56	2.13832e-20	0.000467373	8.62183e-17	3.54239e-26	4.15782e-20	4.45683e-10	4.86174e-62	1.56203e-33	0.999533
Cell_964	1.90993e-35	7.44512e-22	0.0137635	0.000358857	0.943253	0.00210739	0.0268396	3.16284e-05	9.92243e-38	0.000601716	0.0130446
Cell_965	1.6501e-43	7.82886e-45	0.00103855	2.70779e-05	0.00346625	0.978704	0.00202762	0.0146885	5.27614e-42	7.6223e-28	4.79351e-05
Cell_966	1.13041e-64	5.95654e-66	0.000687389	2.03195e-05	0.982552	1.67165e-08	0.00133455	2.84442e-10	9.32742e-71	1.01901e-18	0.0154054
Cell_967	3.17461e-46	1.06849e-24	0.0140358	0.000379719	0.128539	0.815135	0.0273707	0.0126939	6.25555e-46	8.63555e-07	0.00184446
Cell_968	3.2627e-32	7.74991e-26	0.0178966	0.000466493	0.927706	0.00616351	0.0348461	9.24785e-05	3.81256e-34	3.25513e-06	0.012826
Cell_969	9.88582e-36	3.64031e-36	8.40984e-07	0.0515755	1.11164e-05	1.66223e-05	1.6419e-06	0.586795	6.62978e-36	3.54426e-19	0.3616
Cell_970	8.15356e-25	1.67869e-19	0.00111356	3.00154e-05	0.00407516	0.967891	0.011815	0.0150174	2.40459e-23	6.54298e-16	5.82614e-05
Cell_971	5.25897e-34	2.28685e-34	0.00924002	0.000241114	0.0726406	0.885543	0.0180284	0.0133014	1.7101e-33	6.49732e-17	0.00100539
Cell_972	1.69885e-71	3.31493e-62	0.0265994	0.000693523	0.339538	0.568285	0.0516595	0.00852892	1.23149e-71	5.17863e-33	0.00469552
