cell	Node 0	Node 1	Node 2
Cell_3911	9.11149e-05	0.608849	0.39106
Cell_3912	1.24464e-54	0.645833	0.354167
Cell_3913	2.69078e-75	0.646444	0.353556
Cell_3914	4.76753e-43	0.646471	0.353529
Cell_3915	1.54945e-71	0.646426	0.353574
Cell_3916	1.76258e-34	0.646348	0.353652
Cell_3917	2.35907e-17	3.45942e-18	1
Cell_3918	1.61917e-64	0.646451	0.353549
Cell_3919	9.40407e-27	0.646668	0.353332
Cell_3920	4.22583e-37	0.646407	0.353593
Cell_3921	0.993835	2.17975e-28	0.0061654
Cell_3922	1.07261e-34	0.650285	0.349715
Cell_3923	9.85045e-37	0.645436	0.354564
Cell_3924	4.67569e-34	0.64644	0.35356
Cell_3925	0.997757	4.60343e-41	0.00224334
Cell_3926	4.37995e-49	0.637467	0.362533
Cell_3927	0.992519	5.49549e-16	0.00748083
Cell_3928	1.6707e-38	0.645447	0.354553
Cell_3929	9.05599e-70	0.64637	0.35363
Cell_3930	4.42714e-43	1	1.94809e-07
Cell_3931	4.3918e-44	0.645901	0.354099
Cell_3932	4.37739e-52	0.999713	0.000287103
Cell_3933	1.98813e-36	0.647007	0.352993
Cell_3934	8.32378e-22	1.43057e-45	1
Cell_3935	2.61163e-47	0.646439	0.353561
Cell_3936	6.5641e-48	0.99759	0.00241039
Cell_3937	7.5167e-29	0.249239	0.750761
Cell_3938	7.2038e-22	1.7912e-13	1
Cell_3939	4.42447e-44	0.646405	0.353595
Cell_3940	1.10496e-57	0.646342	0.353658
Cell_3941	0.00144955	1.93298e-06	0.998549
Cell_3942	0.999253	9.50292e-23	0.000747009
Cell_3943	2.88036e-59	1	1.15682e-12
Cell_3944	1.02555e-85	1	3.35371e-10
Cell_3945	1.26736e-13	1.41658e-09	1
Cell_3946	1.0612e-18	0.588668	0.411332
Cell_3947	2.48761e-130	0.646556	0.353444
Cell_3948	3.04136e-70	0.646518	0.353482
Cell_3949	8.9707e-54	0.646424	0.353576
Cell_3950	7.16383e-46	0.646383	0.353617
Cell_3951	8.36961e-33	0.645863	0.354137
Cell_3952	1.27146e-62	1	6.0566e-10
Cell_3953	6.77279e-25	0.454149	0.545851
Cell_3954	7.06682e-54	1	2.03367e-09
Cell_3955	1.76247e-33	0.646388	0.353612
Cell_3956	2.0061e-48	0.646141	0.353859
Cell_3957	2.94595e-26	0.646334	0.353666
Cell_3958	1.71091e-56	0.646455	0.353545
Cell_3959	0.999206	8.42379e-25	0.000793755
Cell_3960	7.65939e-44	1	9.30928e-08
Cell_3961	1.12426e-88	0.646443	0.353557
Cell_3962	5.30762e-31	0.454166	0.545834
Cell_3963	6.18972e-110	1	1.59895e-22
Cell_3964	1.96789e-09	1.28608e-23	1
Cell_3965	5.04166e-80	1	1.14482e-11
Cell_3966	5.67006e-22	1	1.56124e-14
Cell_3967	0.461032	6.42074e-25	0.538968
Cell_3968	5.82618e-86	1	2.2674e-21
Cell_3969	9.58158e-14	0.000523416	0.999477
Cell_3970	4.09025e-29	0.647574	0.352426
Cell_3971	2.78238e-63	0.646348	0.353652
Cell_3972	7.47929e-32	0.644738	0.355262
Cell_3973	2.21364e-28	1	4.26315e-09
Cell_3974	5.83044e-90	0.646444	0.353556
Cell_3975	0.113815	1.23761e-08	0.886185
Cell_3976	7.72262e-37	1	3.70406e-12
Cell_3977	3.88212e-12	1.2982e-30	1
Cell_3978	2.57233e-40	0.986794	0.0132059
Cell_3979	3.18067e-90	0.999939	6.14431e-05
Cell_3980	1.02495e-17	5.87682e-05	0.999941
Cell_3981	4.72598e-40	0.992536	0.00746364
Cell_3982	0.999356	3.22687e-23	0.000643857
Cell_3983	2.44416e-53	1	2.23701e-08
Cell_3984	8.05159e-48	0.64632	0.35368
Cell_3985	4.05709e-64	1	2.75982e-08
Cell_3986	1.18465e-55	0.641309	0.358691
Cell_3987	1.58321e-30	0.646233	0.353767
Cell_3988	0.99993	9.49485e-17	7.04552e-05
Cell_3989	2.66267e-60	0.646542	0.353458
Cell_3990	6.22116e-76	1	8.30615e-20
Cell_3991	2.44208e-55	0.646791	0.353209
Cell_3992	1.22942e-67	0.646444	0.353556
Cell_3993	1.66173e-35	0.646179	0.353821
Cell_3994	4.59336e-69	0.645305	0.354695
Cell_3995	1.1039e-14	0.634175	0.365825
Cell_3996	1.29635e-24	0.646536	0.353464
Cell_3997	1.34655e-61	0.646393	0.353607
Cell_3998	1.38429e-30	0.63782	0.36218
Cell_3999	1.12938e-41	0.644389	0.355611
Cell_4000	5.89898e-18	4.27114e-42	1
Cell_4001	1.31546e-28	0.656258	0.343742
Cell_4002	9.49982e-07	1.3258e-15	0.999999
Cell_4003	3.70115e-87	0.646443	0.353557
Cell_4004	2.49245e-38	0.0122511	0.987749
Cell_4005	6.61274e-47	0.646402	0.353598
Cell_4006	1.97777e-74	0.646202	0.353798
Cell_4007	7.55361e-21	0.646315	0.353685
Cell_4008	1.0432e-76	0.646455	0.353545
Cell_4009	0.913814	0.0397701	0.0464162
Cell_4010	7.45741e-61	1	6.60448e-13
Cell_4011	1.59574e-50	0.645055	0.354945
Cell_4012	5.33224e-71	0.646207	0.353793
Cell_4013	4.62054e-68	1	1.76619e-17
Cell_4014	1.81553e-50	0.000517939	0.999482
Cell_4015	1.16466e-29	0.586618	0.413382
Cell_4016	5.86946e-50	0.646308	0.353692
Cell_4017	7.55131e-40	0.646109	0.353891
Cell_4018	0.999201	2.76545e-21	0.000799101
Cell_4019	4.28299e-40	0.646038	0.353962
Cell_4020	3.62223e-16	0.645645	0.354355
Cell_4021	3.46251e-24	0.644411	0.355589
Cell_4022	2.165e-28	5.60001e-24	1
Cell_4023	3.05649e-43	0.645436	0.354564
Cell_4024	2.0161e-71	0.646325	0.353675
Cell_4025	5.1611e-27	0.639866	0.360134
Cell_4026	1.84201e-17	1.57042e-16	1
Cell_4027	1.35047e-51	0.64782	0.35218
Cell_4028	1.29903e-25	0.647542	0.352458
Cell_4029	3.01278e-63	0.646445	0.353555
Cell_4030	7.02275e-44	0.64648	0.35352
Cell_4031	1.53634e-44	0.646423	0.353577
Cell_4032	1.15324e-48	0.645443	0.354557
Cell_4033	6.97842e-40	0.643436	0.356564
Cell_4034	2.26233e-26	0.454952	0.545048
Cell_4035	2.15984e-36	0.621247	0.378753
Cell_4036	0.999949	3.58301e-25	5.14497e-05
Cell_4037	1.57683e-51	1.29812e-30	1
Cell_4038	8.85357e-70	0.646684	0.353316
Cell_4039	1.78999e-37	0.64621	0.35379
Cell_4040	0.998261	2.80992e-48	0.00173939
Cell_4041	6.13466e-53	0.643297	0.356703
Cell_4042	2.28999e-38	0.646231	0.353769
Cell_4043	3.38499e-38	1	2.12357e-07
Cell_4044	4.36444e-43	0.646402	0.353598
Cell_4045	5.07426e-34	0.645597	0.354403
Cell_4046	1.19008e-65	0.646444	0.353556
Cell_4047	1.6841e-52	0.646438	0.353562
Cell_4048	2.3705e-41	0.608678	0.391322
Cell_4049	6.8522e-67	0.999823	0.000177151
Cell_4050	0.997834	2.34871e-28	0.00216556
Cell_4051	0.997229	1.05559e-10	0.00277092
Cell_4052	6.54602e-35	0.646478	0.353522
Cell_4053	1.60082e-47	1	8.01806e-09
Cell_4054	5.16691e-80	0.646445	0.353555
Cell_4055	9.04816e-48	0.646392	0.353608
Cell_4056	0.998403	3.92869e-35	0.00159745
Cell_4057	3.80629e-28	0.646021	0.353979
Cell_4058	4.0228e-62	0.999971	2.87953e-05
Cell_4059	1.9225e-43	0.646285	0.353715
Cell_4060	3.33589e-35	0.999965	3.52016e-05
Cell_4061	0.999962	2.18637e-41	3.75544e-05
Cell_4062	1.07327e-47	0.646343	0.353657
Cell_4063	5.88074e-47	0.997728	0.00227165
Cell_4064	3.59469e-64	1	3.65821e-18
Cell_4065	2.23307e-49	0.64619	0.35381
Cell_4066	6.35329e-61	0.646984	0.353016
Cell_4067	9.35532e-27	0.643319	0.356681
Cell_4068	3.3269e-47	0.650829	0.349171
Cell_4069	4.98395e-24	0.454153	0.545847
Cell_4070	5.53149e-16	4.247e-05	0.999958
Cell_4071	2.46602e-62	0.64643	0.35357
Cell_4072	0.989028	4.16221e-10	0.0109723
Cell_4073	0.999557	1.08567e-29	0.000442848
Cell_4074	1.20041e-77	1	1.19788e-16
Cell_4075	2.67238e-72	0.64645	0.35355
Cell_4076	2.85054e-39	0.646806	0.353194
Cell_4077	2.35243e-48	0.64634	0.35366
Cell_4078	0.999513	8.34571e-26	0.000486631
Cell_4079	7.00102e-37	0.646091	0.353909
Cell_4080	3.22426e-79	1	3.58377e-26
Cell_4081	3.19605e-38	0.646391	0.353609
Cell_4082	3.09899e-25	0.58667	0.41333
Cell_4083	1.2235e-54	1	1.74423e-11
Cell_4084	1.61635e-19	0.637619	0.362381
Cell_4085	1.23015e-31	0.646455	0.353545
Cell_4086	0.99743	7.93542e-14	0.00256957
Cell_4087	1.64137e-64	0.786528	0.213472
Cell_4088	8.16295e-63	0.646443	0.353557
Cell_4089	0.999901	3.0623e-15	9.91839e-05
Cell_4090	2.31735e-06	2.75923e-10	0.999998
Cell_4091	3.73698e-80	0.646443	0.353557
Cell_4092	7.55196e-13	1.20068e-06	0.999999
Cell_4093	2.62043e-27	0.660286	0.339714
Cell_4094	1.94156e-28	1	4.57435e-15
Cell_4095	1.36598e-60	0.64641	0.35359
Cell_4096	4.98125e-44	0.646505	0.353495
Cell_4097	8.90518e-52	0.646429	0.353571
Cell_4098	3.47262e-41	0.646385	0.353615
Cell_4099	8.34064e-13	6.19231e-14	1
Cell_4100	0.995089	1.81843e-30	0.00491096
Cell_4101	1.24343e-24	0.646431	0.353569
Cell_4102	1.86009e-93	0.646857	0.353143
Cell_4103	5.15663e-21	0.926932	0.0730677
Cell_4104	8.24495e-15	0.642852	0.357148
Cell_4105	2.50381e-25	0.648756	0.351244
Cell_4106	1.83953e-23	0.644437	0.355563
Cell_4107	1.94182e-59	0.646509	0.353491
Cell_4108	1.05559e-56	0.64641	0.35359
Cell_4109	2.21687e-52	1	1.79922e-11
Cell_4110	1.66937e-58	0.646438	0.353562
Cell_4111	1.57967e-43	0.644999	0.355001
Cell_4112	4.54418e-58	1	2.5239e-09
Cell_4113	5.39717e-78	0.646441	0.353559
Cell_4114	1.20671e-22	0.645394	0.354606
Cell_4115	2.1238e-20	0.786259	0.213741
Cell_4116	0.993378	8.78129e-18	0.00662234
Cell_4117	6.39019e-37	0.646459	0.353541
Cell_4118	1.55102e-43	0.64618	0.35382
Cell_4119	9.09325e-56	0.639845	0.360155
Cell_4120	2.16513e-65	0.646441	0.353559
Cell_4121	1.98961e-62	0.646157	0.353843
Cell_4122	0.999073	6.84245e-35	0.000927038
Cell_4123	9.55037e-29	0.64445	0.35555
Cell_4124	2.88902e-47	0.646938	0.353062
Cell_4125	1.47755e-70	0.999996	3.63174e-06
Cell_4126	0.998852	1.54609e-15	0.00114788
Cell_4127	1.59441e-81	1	6.58182e-26
Cell_4128	2.60834e-47	0.647925	0.352075
Cell_4129	2.69438e-42	0.646129	0.353871
Cell_4130	4.71261e-17	4.88629e-06	0.999995
Cell_4131	9.36809e-37	0.646357	0.353643
Cell_4132	1.42839e-30	0.639727	0.360273
Cell_4133	1.34475e-32	0.646356	0.353644
Cell_4134	3.92527e-31	0.646026	0.353974
Cell_4135	8.90849e-10	2.45253e-26	1
Cell_4136	1.28491e-64	0.646395	0.353605
Cell_4137	1.63783e-83	0.646442	0.353558
Cell_4138	6.19808e-69	0.648219	0.351781
Cell_4139	1.17329e-45	0.646435	0.353565
Cell_4140	1.6887e-35	1	2.5162e-14
Cell_4141	0.999106	2.10493e-33	0.000893925
Cell_4142	2.94025e-84	0.646481	0.353519
Cell_4143	2.53418e-91	0.560037	0.439963
Cell_4144	5.24193e-30	0.646397	0.353603
Cell_4145	4.10981e-64	0.646444	0.353556
Cell_4146	9.08127e-16	0.63978	0.36022
Cell_4147	1.26283e-66	0.646654	0.353346
Cell_4148	3.11782e-22	0.646499	0.353501
Cell_4149	7.41494e-33	0.646439	0.353561
Cell_4150	7.1537e-68	0.999897	0.000103435
Cell_4151	9.33932e-39	0.644756	0.355244
Cell_4152	5.22235e-43	1	2.4345e-14
Cell_4153	4.60963e-81	0.646444	0.353556
Cell_4154	1.46588e-17	1.03031e-32	1
Cell_4155	2.92024e-08	0.586572	0.413428
Cell_4156	9.99985e-65	0.646281	0.353719
Cell_4157	6.78983e-35	1	1.00571e-08
Cell_4158	8.00382e-42	0.64623	0.35377
Cell_4159	0.98662	3.58558e-23	0.0133803
Cell_4160	3.40107e-20	0.558496	0.441504
Cell_4161	1.28884e-16	0.60988	0.39012
Cell_4162	1.51305e-37	0.646402	0.353598
Cell_4163	0.982598	4.02556e-08	0.017402
Cell_4164	7.01515e-91	0.646544	0.353456
Cell_4165	6.97253e-42	0.645587	0.354413
Cell_4166	2.02832e-60	1	2.17302e-18
Cell_4167	4.24102e-44	0.646445	0.353555
Cell_4168	1.06305e-81	0.646443	0.353557
Cell_4169	9.71695e-55	1	6.0561e-24
Cell_4170	2.91368e-13	0.454149	0.545851
Cell_4171	2.32172e-36	0.646291	0.353709
Cell_4172	8.18616e-58	0.649885	0.350115
Cell_4173	1.12095e-34	0.637586	0.362414
Cell_4174	4.61505e-36	0.646299	0.353701
Cell_4175	1.79187e-22	0.646332	0.353668
Cell_4176	1.18327e-28	0.454169	0.545831
Cell_4177	7.39806e-55	0.646442	0.353558
Cell_4178	3.36154e-63	0.658646	0.341354
Cell_4179	0.913207	0.039445	0.047348
Cell_4180	1.46471e-17	2.42119e-31	1
Cell_4181	1.88992e-64	0.795257	0.204743
Cell_4182	2.33186e-68	0.646435	0.353565
Cell_4183	1.31503e-61	0.646412	0.353588
Cell_4184	1.40387e-38	0.646376	0.353624
Cell_4185	2.08846e-44	0.646442	0.353558
Cell_4186	0.994734	5.53865e-24	0.00526644
Cell_4187	3.04334e-83	0.646443	0.353557
Cell_4188	6.33234e-23	3.45873e-18	1
Cell_4189	9.17008e-55	0.998691	0.00130906
Cell_4190	3.80296e-33	0.637461	0.362539
Cell_4191	3.89889e-70	0.646867	0.353133
Cell_4192	6.21726e-40	0.645717	0.354283
Cell_4193	3.96012e-81	1	2.55067e-10
Cell_4194	6.36728e-51	0.693973	0.306027
Cell_4195	1.15548e-42	0.646951	0.353049
Cell_4196	1.27139e-30	1.93283e-39	1
Cell_4197	1.85276e-48	0.646418	0.353582
Cell_4198	1.09827e-55	0.694545	0.305455
Cell_4199	1.87519e-28	1.96981e-08	1
Cell_4200	3.26569e-28	0.645806	0.354194
Cell_4201	5.21775e-52	0.646119	0.353881
Cell_4202	3.77835e-41	0.646359	0.353641
Cell_4203	4.40608e-10	5.59964e-24	1
Cell_4204	1.38548e-62	0.993865	0.00613485
Cell_4205	1.9819e-08	2.31548e-06	0.999998
Cell_4206	5.35701e-41	0.646387	0.353613
Cell_4207	1.48103e-52	0.646329	0.353671
Cell_4208	5.64941e-112	0.646461	0.353539
Cell_4209	6.93882e-63	0.64639	0.35361
Cell_4210	8.10381e-74	0.646447	0.353553
Cell_4211	3.26426e-06	0.454174	0.545822
Cell_4212	6.81036e-06	0.000376102	0.999617
Cell_4213	3.82814e-101	0.646446	0.353554
Cell_4214	3.2439e-15	5.88046e-06	0.999994
Cell_4215	1.26186e-34	0.645585	0.354415
Cell_4216	0.998928	5.8785e-38	0.00107228
Cell_4217	0.998222	1.97624e-19	0.00177788
Cell_4218	1.43982e-30	0.644414	0.355586
Cell_4219	6.04519e-45	0.785651	0.214349
Cell_4220	3.4918e-22	0.154072	0.845928
Cell_4221	8.18811e-45	0.646532	0.353468
Cell_4222	5.1454e-45	0.646366	0.353634
Cell_4223	1.74528e-17	0.629237	0.370763
Cell_4224	5.35249e-25	0.645593	0.354407
Cell_4225	6.64836e-34	0.646228	0.353772
Cell_4226	8.48104e-18	0.647991	0.352009
Cell_4227	3.90802e-28	0.454162	0.545838
Cell_4228	1.48347e-54	0.645962	0.354038
Cell_4229	1.25869e-43	0.848922	0.151078
Cell_4230	6.93282e-55	0.646488	0.353512
Cell_4231	3.65833e-45	1	1.98054e-11
Cell_4232	9.14625e-66	0.649566	0.350434
Cell_4233	3.47493e-63	0.649584	0.350416
Cell_4234	3.25677e-61	0.646425	0.353575
Cell_4235	6.90494e-71	0.646763	0.353237
Cell_4236	1.01751e-26	5.85581e-43	1
Cell_4237	0.999248	2.54787e-20	0.000752114
Cell_4238	0.999196	2.3103e-30	0.000804239
Cell_4239	1.27502e-48	0.984169	0.0158309
Cell_4240	8.77114e-46	0.646508	0.353492
Cell_4241	5.31803e-41	0.645039	0.354961
Cell_4242	3.0988e-37	3.91571e-42	1
Cell_4243	1.39008e-48	0.646811	0.353189
Cell_4244	7.27659e-45	0.646438	0.353562
Cell_4245	5.6316e-66	0.646444	0.353556
Cell_4246	0.999281	3.05038e-35	0.000718621
Cell_4247	4.11484e-26	0.645963	0.354037
Cell_4248	3.29885e-76	1	1.03003e-16
Cell_4249	7.57148e-80	1	5.1849e-20
Cell_4250	0.999408	6.22333e-25	0.00059156
Cell_4251	1.8582e-32	0.646422	0.353578
Cell_4252	1.59922e-106	0.649133	0.350867
Cell_4253	1.22506e-26	1	1.47924e-08
Cell_4254	3.90644e-74	0.646433	0.353567
Cell_4255	1.80507e-120	1	5.89655e-12
Cell_4256	1.09154e-57	0.646344	0.353656
Cell_4257	2.91658e-06	0.629123	0.370874
Cell_4258	5.7172e-68	0.64615	0.35385
Cell_4259	1.51679e-40	1	1.10101e-11
Cell_4260	1.94659e-49	2.45729e-32	1
Cell_4261	4.30539e-76	0.646438	0.353562
Cell_4262	2.03474e-36	0.454158	0.545842
Cell_4263	4.44091e-55	0.646442	0.353558
Cell_4264	9.86546e-23	0.644235	0.355765
Cell_4265	2.37171e-29	1	1.69036e-09
Cell_4266	3.35076e-45	0.646371	0.353629
Cell_4267	6.89982e-47	0.647706	0.352294
Cell_4268	1.97954e-08	0.809423	0.190577
Cell_4269	7.2942e-47	0.64644	0.35356
Cell_4270	4.79853e-50	1	5.95636e-08
Cell_4271	9.32303e-117	0.646444	0.353556
Cell_4272	6.42742e-13	1.752e-33	1
Cell_4273	0.286412	9.48419e-06	0.713579
Cell_4274	4.34944e-52	0.646444	0.353556
Cell_4275	0.00354985	0.624177	0.372273
Cell_4276	0.989543	3.56153e-38	0.0104572
Cell_4277	2.27569e-47	0.661727	0.338273
Cell_4278	1.39247e-69	0.646459	0.353541
Cell_4279	4.74521e-45	0.64577	0.35423
Cell_4280	3.80784e-52	0.646417	0.353583
Cell_4281	4.3328e-20	0.999714	0.000285874
Cell_4282	1.28352e-14	0.642985	0.357015
Cell_4283	1.23697e-07	3.78344e-16	1
Cell_4284	8.45397e-47	0.646468	0.353532
Cell_4285	5.22902e-63	1	8.73558e-16
Cell_4286	1.39297e-85	0.646442	0.353558
Cell_4287	7.64332e-20	0.645757	0.354243
Cell_4288	3.15707e-38	0.646288	0.353712
Cell_4289	1.64963e-51	1	5.1653e-09
Cell_4290	0.954941	2.5505e-10	0.0450588
Cell_4291	1.66573e-57	0.999632	0.000367516
Cell_4292	0.984972	0.0068251	0.00820311
Cell_4293	1.11392e-62	0.646495	0.353505
Cell_4294	3.91245e-12	0.629112	0.370888
Cell_4295	2.14944e-35	1	2.56766e-12
Cell_4296	5.00641e-49	0.642868	0.357132
Cell_4297	6.77442e-09	0.454281	0.545719
Cell_4298	8.74609e-36	0.956157	0.0438429
Cell_4299	9.29654e-49	0.646346	0.353654
Cell_4300	4.39491e-36	0.621324	0.378676
Cell_4301	2.66126e-60	0.646439	0.353561
Cell_4302	1.22327e-54	0.64648	0.35352
Cell_4303	0.826717	6.42256e-12	0.173283
Cell_4304	0.999971	6.1752e-40	2.89455e-05
Cell_4305	3.82404e-77	0.646471	0.353529
Cell_4306	9.06137e-53	0.646367	0.353633
Cell_4307	6.97288e-56	0.64647	0.35353
Cell_4308	1.12993e-68	1	1.26158e-26
Cell_4309	4.84806e-46	0.646423	0.353577
Cell_4310	4.54194e-101	0.997254	0.00274646
Cell_4311	0.999111	2.21052e-27	0.000888662
Cell_4312	2.76751e-35	1	1.52242e-12
Cell_4313	2.09915e-31	0.701985	0.298015
Cell_4314	0.00819744	0.463605	0.528197
Cell_4315	4.49873e-81	0.646478	0.353522
Cell_4316	0.999202	1.87975e-33	0.00079805
Cell_4317	1.55567e-31	0.646541	0.353459
Cell_4318	5.93577e-24	0.642498	0.357502
Cell_4319	3.20125e-16	0.608549	0.391451
Cell_4320	6.35566e-18	0.454153	0.545847
Cell_4321	4.60409e-55	1	1.64793e-16
Cell_4322	1.00058e-51	1	2.32377e-17
Cell_4323	2.28464e-68	1	4.3678e-24
Cell_4324	7.48417e-16	2.82295e-53	1
Cell_4325	3.31773e-64	0.646453	0.353547
Cell_4326	4.67165e-83	0.646444	0.353556
Cell_4327	1.56878e-64	0.646376	0.353624
Cell_4328	8.34722e-61	0.64653	0.35347
Cell_4329	1.3959e-56	0.646473	0.353527
Cell_4330	7.4479e-47	1	7.53547e-14
Cell_4331	0.205594	3.34527e-22	0.794406
Cell_4332	1.85375e-25	0.621748	0.378252
Cell_4333	0.986269	7.57292e-16	0.0137306
Cell_4334	3.76993e-110	0.646481	0.353519
Cell_4335	5.34744e-28	0.646148	0.353852
Cell_4336	3.25652e-64	0.646349	0.353651
Cell_4337	0.997713	1.65969e-30	0.00228702
Cell_4338	1.5054e-37	0.701874	0.298126
Cell_4339	1.67569e-22	0.646374	0.353626
Cell_4340	1.31357e-110	1	1.38279e-23
Cell_4341	0.00117935	0.000234163	0.998586
Cell_4342	1.74166e-23	0.646251	0.353749
Cell_4343	3.02502e-32	0.646292	0.353708
Cell_4344	1.05516e-79	0.64729	0.35271
Cell_4345	6.40964e-22	0.644734	0.355266
Cell_4346	1.3568e-46	0.64626	0.35374
Cell_4347	1.42982e-42	1	1.5859e-18
Cell_4348	9.12293e-162	1	3.48554e-36
Cell_4349	0.99026	2.60918e-23	0.00973959
Cell_4350	1.31311e-77	1	1.5482e-08
Cell_4351	2.24755e-84	0.646666	0.353334
Cell_4352	1.54666e-72	1	1.27369e-08
Cell_4353	2.03476e-48	0.646298	0.353702
Cell_4354	3.52196e-67	0.646422	0.353578
Cell_4355	2.2745e-33	0.646558	0.353442
Cell_4356	1.34477e-44	0.947135	0.0528651
Cell_4357	2.25976e-18	0.711336	0.288664
Cell_4358	0.998637	6.60396e-18	0.00136276
Cell_4359	1.32903e-51	0.540359	0.459641
Cell_4360	4.88684e-33	0.645714	0.354286
Cell_4361	4.49527e-31	0.959361	0.0406392
Cell_4362	1.93798e-21	5.29322e-17	1
Cell_4363	2.93637e-43	0.64652	0.35348
Cell_4364	4.58293e-76	0.74783	0.25217
Cell_4365	1.1406e-53	0.644422	0.355578
Cell_4366	2.02817e-41	3.47822e-15	1
Cell_4367	9.91501e-11	1.06569e-05	0.999989
Cell_4368	9.61677e-42	0.645713	0.354287
Cell_4369	1.13047e-50	0.644221	0.355779
Cell_4370	5.45339e-43	0.646461	0.353539
Cell_4371	1.13139e-35	0.645547	0.354453
Cell_4372	0.99591	5.50997e-15	0.00408973
Cell_4373	6.36692e-34	0.621248	0.378752
Cell_4374	0.997481	1.08397e-32	0.00251946
Cell_4375	1.46668e-85	0.646443	0.353557
Cell_4376	5.14183e-47	1.84514e-14	1
Cell_4377	6.77144e-37	0.645464	0.354536
Cell_4378	0.328923	2.95616e-13	0.671077
Cell_4379	2.25184e-24	0.646254	0.353746
Cell_4380	3.54873e-19	0.646037	0.353963
Cell_4381	5.33214e-44	0.000334604	0.999665
Cell_4382	2.79977e-25	0.645974	0.354026
Cell_4383	7.49023e-77	0.646437	0.353563
Cell_4384	1.28278e-68	1	4.42841e-10
Cell_4385	2.99841e-17	0.644443	0.355557
Cell_4386	2.08041e-26	1	6.22789e-09
Cell_4387	2.33726e-15	0.617691	0.382309
Cell_4388	4.32549e-47	0.646367	0.353633
Cell_4389	0.980167	0.000987624	0.0188452
Cell_4390	7.72969e-71	1	4.04173e-09
Cell_4391	4.96079e-66	0.646443	0.353557
Cell_4392	8.3976e-15	0.639728	0.360272
Cell_4393	3.35618e-10	0.454151	0.545849
Cell_4394	2.39721e-24	0.648143	0.351857
Cell_4395	1.56974e-32	0.644211	0.355789
Cell_4396	2.87007e-50	0.646861	0.353139
Cell_4397	3.67235e-31	0.645812	0.354188
Cell_4398	5.31053e-49	0.649845	0.350155
Cell_4399	0.993619	5.89077e-12	0.0063813
Cell_4400	2.15092e-48	0.646433	0.353567
Cell_4401	1.60244e-45	0.647081	0.352919
Cell_4402	0.234826	0.347514	0.417659
Cell_4403	3.68449e-78	0.646453	0.353547
Cell_4404	0.883425	0.0529492	0.0636254
Cell_4405	9.7051e-41	0.629114	0.370886
Cell_4406	1.28835e-08	2.67905e-21	1
Cell_4407	8.6364e-63	0.64646	0.35354
Cell_4408	6.60627e-31	0.646268	0.353732
Cell_4409	4.05861e-43	0.646419	0.353581
Cell_4410	2.24984e-58	0.645888	0.354112
Cell_4411	2.99795e-39	0.642463	0.357537
